userId,qId,result,format,word_number,word,section,len,CEFRId,word_Id
1,4750,1,1,1836,allege,19,6,4,1835
1,4751,1,1,1853,erosion,19,7,3,1852
1,4752,1,1,1859,congestion,19,10,3,1858
1,4753,1,1,1864,attorney,19,8,3,1863
1,4754,1,1,11,decide,1,6,1,10
1,4755,1,1,45,research,1,8,1,44
1,4756,1,1,172,attitude,2,8,1,171
1,4757,1,1,211,associate,3,9,2,210
1,4758,1,1,213,promote,3,7,2,212
1,4759,1,1,223,decrease,3,8,2,222
1,4760,1,1,237,relax,3,5,1,236
1,4761,1,1,274,ancestor,3,8,1,273
1,4762,1,1,287,obvious,3,7,2,286
1,4763,1,1,298,willing,3,7,3,297
1,4764,1,1,323,evolve,4,6,3,322
1,4765,1,1,329,warn,4,4,2,328
1,4766,0,1,368,lecture,4,7,2,367
1,4767,1,1,374,soil,4,4,3,373
1,4768,1,1,404,purchase,5,8,3,403
1,4769,1,1,405,recommend,5,9,2,404
1,4770,1,1,406,admit,5,5,1,405
1,4771,1,1,411,settle,5,6,2,410
1,4772,1,1,426,appeal,5,6,2,425
1,4773,1,1,429,rank,5,4,2,428
1,4774,1,1,434,favor,5,5,1,433
1,4775,1,1,455,trait,5,5,3,454
1,4776,1,1,462,humanity,5,8,2,461
1,4777,1,1,466,lawyer,5,6,1,465
1,4778,1,1,467,stuff,5,5,1,466
1,4779,1,1,485,linguistic,5,10,3,484
1,4780,0,1,500,somewhat,5,8,3,499
1,4781,1,1,501,interpret,6,9,3,500
1,4782,1,1,504,request,6,7,1,503
1,4783,1,1,530,hang,6,4,3,529
1,4784,1,1,531,blame,6,5,2,530
1,4785,1,1,532,ban,6,3,3,531
1,4786,1,1,534,recover,6,7,2,533
1,4787,1,1,536,manufacture,6,11,3,535
1,4788,1,1,537,interact,6,8,2,536
1,4789,0,1,539,adjust,6,6,1,538
1,4790,1,1,540,confirm,6,7,2,539
1,4791,1,1,541,insight,6,7,2,540
1,4792,1,1,546,debt,6,4,2,545
1,4793,1,1,547,loan,6,4,3,546
1,4794,1,1,549,alarm,6,5,1,548
1,4795,1,1,551,democracy,6,9,2,550
1,4796,1,1,552,minister,6,8,3,551
1,4797,1,1,553,fellow,6,6,3,552
1,4798,1,1,557,route,6,5,3,556
1,4799,1,1,559,depression,6,10,2,558
1,4800,1,1,564,mood,6,4,1,563
1,4801,1,1,571,client,6,6,3,570
1,4802,1,1,577,contract,6,8,3,576
1,4803,1,1,590,flexible,6,8,3,589
1,4804,1,1,591,brief,6,5,2,590
1,4805,1,1,594,unexpected,6,10,2,593
1,4806,1,1,598,exact,6,5,2,597
1,4807,0,1,599,precise,6,7,1,598
1,4808,1,1,616,invest,7,6,2,615
1,4809,1,1,631,upset,7,5,1,630
1,4810,1,1,637,calculate,7,9,2,636
1,4811,1,1,651,priority,7,8,3,650
1,4812,1,1,661,shelter,7,7,2,660
1,4813,1,1,682,remote,7,6,1,681
1,4814,1,1,686,rational,7,8,2,685
1,4815,1,1,687,relevant,7,8,3,686
1,4816,1,1,690,permanent,7,9,2,689
1,4817,1,1,748,motor,8,5,2,747
1,4818,1,1,752,agent,8,5,1,751
1,4819,1,1,755,row,8,3,0,754
1,4820,1,1,759,league,8,6,2,758
1,4821,1,1,762,opponent,8,8,3,761
1,4822,1,1,765,tissue,8,6,2,764
1,4823,1,1,770,guideline,8,9,3,769
1,4824,0,1,776,usage,8,5,2,775
1,4825,1,1,781,classic,8,7,1,780
1,4826,1,1,808,command,9,7,2,807
1,4827,1,1,811,pile,9,4,1,810
1,4828,1,1,819,defeat,9,6,3,818
1,4829,1,1,884,unpleasant,9,10,1,883
1,4830,1,1,903,gaze,10,4,3,902
1,4831,1,1,914,trigger,10,7,2,913
1,4832,1,1,918,bob,10,3,3,917
1,4833,1,1,926,scan,10,4,2,925
1,4834,1,1,928,submit,10,6,3,927
1,4835,1,1,937,undergo,10,7,2,936
1,4836,1,1,961,metaphor,10,8,3,960
1,4837,1,1,965,maximum,10,7,2,964
1,4838,0,1,975,ratio,10,5,3,974
1,4839,1,1,976,mixture,10,7,3,975
1,4840,0,1,978,ambition,10,8,1,977
1,4841,1,1,980,radical,10,7,3,979
1,4842,1,1,992,unrelated,10,9,2,991
1,4843,1,1,994,fake,10,4,2,993
1,4844,1,1,1009,exclude,11,7,3,1008
1,4845,1,1,1010,overlook,11,8,3,1009
1,4846,1,1,1015,diminish,11,8,5,1014
1,4847,1,1,1019,highlight,11,9,3,1018
1,4848,1,1,1021,cheat,11,5,3,1020
1,4849,1,1,1036,complicate,11,10,2,1035
1,4850,1,1,1044,sympathy,11,8,2,1043
1,4851,1,1,1047,ray,11,3,1,1046
1,4852,1,1,1049,joint,11,5,2,1048
1,4853,1,1,1075,fabric,11,6,3,1074
1,4854,1,1,1082,moderate,11,8,2,1081
1,4855,0,1,1083,dynamic,11,7,3,1082
1,4856,1,1,1084,brave,11,5,1,1083
1,4857,1,1,1101,proceed,12,7,2,1100
1,4858,1,1,1103,surf,12,4,0,1102
1,4859,1,1,1104,filter,12,6,2,1103
1,4860,1,1,1107,reinforce,12,9,3,1106
1,4861,1,1,1109,bet,12,3,2,1108
1,4862,1,1,1111,constitute,12,10,2,1110
1,4863,1,1,1116,conceal,12,7,3,1115
1,4864,1,1,1117,chew,12,4,3,1116
1,4865,1,1,1118,swallow,12,7,1,1117
1,4866,1,1,1120,migrate,12,7,3,1119
1,4867,1,1,1122,accuse,12,6,2,1121
1,4868,1,1,1123,vanish,12,6,3,1122
1,4869,1,1,1124,polish,12,6,3,1123
1,4870,1,1,1125,wipe,12,4,3,1124
1,4871,1,1,1127,mislead,12,7,2,1126
1,4872,1,1,1131,disgust,12,7,3,1130
1,4873,1,1,1132,commute,12,7,3,1131
1,4874,1,1,1134,postpone,12,8,3,1133
1,4875,1,1,1135,cease,12,5,3,1134
1,4876,1,1,1136,compromise,12,10,2,1135
1,4877,1,1,1138,extract,12,7,3,1137
1,4878,1,1,1140,rear,12,4,3,1139
1,4879,1,1,1144,output,12,6,3,1143
1,4880,1,1,1146,millennium,12,10,3,1145
1,4881,1,1,1152,controversy,12,11,3,1151
1,4882,1,1,1158,supplement,12,10,3,1157
1,4883,0,1,1160,province,12,8,3,1159
1,4884,1,1,1161,reef,12,4,2,1160
1,4885,1,1,1162,microbe,12,7,3,1161
1,4886,1,1,1163,excess,12,6,2,1162
1,4887,1,1,1166,deadline,12,8,2,1165
1,4888,0,1,1169,prey,12,4,3,1168
1,4889,1,1,1170,mess,12,4,2,1169
1,4890,1,1,1172,retreat,12,7,3,1171
1,4891,1,1,1174,column,12,6,1,1173
1,4892,1,1,1175,scenery,12,7,1,1174
1,4893,1,1,1178,tablet,12,6,2,1177
1,4894,1,1,1179,dense,12,5,3,1178
1,4895,1,1,1182,bitter,12,6,2,1181
1,4896,1,1,1184,noble,12,5,3,1183
1,4897,1,1,1189,indigenous,12,10,3,1188
1,4898,1,1,1190,aboriginal,12,10,3,1189
1,4899,1,1,1194,irrelevant,12,10,3,1193
1,4900,1,1,1195,ridiculous,12,10,2,1194
1,4901,1,1,1197,sensory,12,7,3,1196
1,4902,0,1,1200,inclined,12,8,3,1199
1,4903,1,1,1204,venture,13,7,3,1203
1,4904,1,1,1208,flourish,13,8,4,1207
1,4905,1,1,1217,tempt,13,5,2,1216
1,4906,1,1,1224,insult,13,6,3,1223
1,4907,1,1,1227,drain,13,5,3,1226
1,4908,1,1,1230,forgive,13,7,2,1229
1,4909,1,1,1231,revise,13,6,2,1230
1,4910,1,1,1234,crush,13,5,2,1233
1,4911,1,1,1235,pin,13,3,3,1234
1,4912,0,1,1237,exploit,13,7,3,1236
1,4913,1,1,1241,profile,13,7,3,1240
1,4914,1,1,1242,appetite,13,8,2,1241
1,4915,1,1,1243,impulse,13,7,3,1242
1,4916,1,1,1245,anniversary,13,11,1,1244
1,4917,1,1,1248,cortex,13,6,3,1247
1,4918,1,1,1251,utility,13,7,3,1250
1,4919,1,1,1258,offspring,13,9,4,1257
1,4920,1,1,1261,jail,13,4,2,1260
1,4921,0,1,1263,format,13,6,2,1262
1,4922,0,1,1265,drill,13,5,1,1264
1,4923,1,1,1267,republic,13,8,2,1266
1,4924,1,1,1268,combat,13,6,3,1267
1,4925,1,1,1269,debris,13,6,2,1268
1,4926,0,1,1271,fraction,13,8,4,1270
1,4927,1,1,1274,motive,13,6,2,1273
1,4928,1,1,1277,monument,13,8,2,1276
1,4929,1,1,1279,decent,13,6,3,1278
1,4930,1,1,1284,interior,13,8,3,1283
1,4931,1,1,1286,aesthetic,13,9,4,1285
1,4932,1,1,1291,mild,13,4,2,1290
1,4933,1,1,1292,toxic,13,5,3,1291
1,4934,1,1,1293,ashamed,13,7,2,1292
1,4935,1,1,1295,peculiar,13,8,2,1294
1,4936,1,1,1301,assure,14,6,3,1300
1,4937,1,1,1302,precede,14,7,3,1301
1,4938,1,1,1303,revive,14,6,3,1302
1,4939,1,1,1304,compel,14,6,4,1303
1,4940,1,1,1306,terrify,14,7,1,1305
1,4941,1,1,1309,deceive,14,7,3,1308
1,4942,1,1,1310,manipulate,14,10,3,1309
1,4943,1,1,1311,starve,14,6,3,1310
1,4944,0,1,1312,flee,14,4,3,1311
1,4945,1,1,1315,deposit,14,7,2,1314
1,4946,1,1,1316,confine,14,7,3,1315
1,4947,1,1,1318,prolong,14,7,5,1317
1,4948,0,1,1320,outline,14,7,3,1319
1,4949,1,1,1321,shed,14,4,3,1320
1,4950,1,1,1324,utilize,14,7,3,1323
1,4951,1,1,1325,assert,14,6,3,1324
1,4952,1,1,1326,strain,14,6,2,1325
1,4953,1,1,1327,strive,14,6,3,1326
1,4954,1,1,1328,dare,14,4,2,1327
1,4955,1,1,1329,boast,14,5,2,1328
1,4956,1,1,1331,offend,14,6,3,1330
1,4957,1,1,1332,compute,14,7,3,1331
1,4958,0,1,1333,assemble,14,8,3,1332
1,4959,1,1,1335,flip,14,4,3,1334
1,4960,0,1,1336,rub,14,3,3,1335
1,4961,1,1,1337,descend,14,7,3,1336
1,4962,1,1,1340,prevail,14,7,3,1339
1,4963,1,1,1343,criterion,14,9,3,1342
1,4964,1,1,1344,paradox,14,7,3,1343
1,4965,1,1,1345,parliament,14,10,3,1344
1,4966,1,1,1346,legislation,14,11,3,1345
1,4967,1,1,1347,agenda,14,6,2,1346
1,4968,1,1,1350,epidemic,14,8,3,1349
1,4969,1,1,1351,outbreak,14,8,3,1350
1,4970,1,1,1352,chaos,14,5,2,1351
1,4971,1,1,1354,horror,14,6,1,1353
1,4972,1,1,1355,cluster,14,7,3,1354
1,4973,1,1,1356,pollen,14,6,3,1355
1,4974,1,1,1357,hive,14,4,3,1356
1,4975,1,1,1358,irrigation,14,10,3,1357
1,4976,1,1,1359,dose,14,4,3,1358
1,4977,0,1,1361,feast,14,5,2,1360
1,4978,1,1,1364,proverb,14,7,2,1363
1,4979,0,1,1366,formula,14,7,2,1365
1,4980,1,1,1367,tuition,14,7,3,1366
1,4981,1,1,1368,intake,14,6,3,1367
1,4982,1,1,1371,gear,14,4,3,1370
1,4983,1,1,1372,aisle,14,5,1,1371
1,4984,1,1,1373,grief,14,5,3,1372
1,4985,1,1,1374,destiny,14,7,3,1373
1,4986,1,1,1375,skull,14,5,3,1374
1,4987,1,1,1376,tomb,14,4,3,1375
1,4988,1,1,1378,worship,14,7,3,1377
1,4989,1,1,1379,outstanding,14,11,2,1378
1,4990,1,1,1385,probable,14,8,3,1384
1,4991,1,1,1386,ambiguous,14,9,3,1385
1,4992,1,1,1388,skeptical,14,9,3,1387
1,4993,1,1,1391,gradual,14,7,3,1390
1,4994,1,1,1393,vivid,14,5,2,1392
1,4995,1,1,1394,imperial,14,8,3,1393
1,4996,1,1,1397,scarce,14,6,3,1396
1,4997,0,1,1398,gross,14,5,3,1397
1,4998,0,1,1401,update,15,6,3,1400
1,4999,1,1,1405,induce,15,6,5,1404
1,5000,1,1,1411,designate,15,9,3,1410
1,5001,1,1,1415,depart,15,6,2,1414
1,5002,1,1,1417,beg,15,3,1,1416
1,5003,1,1,1418,inhabit,15,7,3,1417
1,5004,1,1,1419,diagnose,15,8,3,1418
1,5005,1,1,1430,disguise,15,8,3,1429
1,5006,1,1,1433,abolish,15,7,3,1432
1,5007,1,1,1442,internship,15,10,3,1441
1,5008,0,1,1449,dairy,15,5,3,1448
1,5009,1,1,1451,posture,15,7,4,1450
1,5010,0,1,1456,cereal,15,6,1,1455
1,5011,1,1,1457,fragment,15,8,2,1456
1,5012,1,1,1458,patch,15,5,3,1457
1,5013,0,1,1460,maze,15,4,3,1459
1,5014,1,1,1475,bargain,15,7,1,1474
1,5015,0,1,1477,revenue,15,7,3,1476
1,5016,1,1,1483,tame,15,4,3,1482
1,5017,1,1,1493,drastic,15,7,3,1492
1,5018,1,1,1499,tidy,15,4,1,1498
1,5019,1,1,1500,loyal,15,5,2,1499
1,5020,1,1,1503,conform,16,7,4,1502
1,5021,1,1,1510,crawl,16,5,3,1509
1,5022,0,1,1532,tolerate,16,8,3,1531
1,5023,1,1,1547,sociology,16,9,3,1546
1,5024,1,1,1548,ideology,16,8,3,1547
1,5025,1,1,1556,shield,16,6,3,1555
1,5026,1,1,1561,spouse,16,6,3,1560
1,5027,1,1,1567,laundry,16,7,3,1566
1,5028,1,1,1570,nonsense,16,8,2,1569
1,5029,1,1,1580,authentic,16,9,3,1579
1,5030,1,1,1584,weird,16,5,2,1583
1,5031,1,1,1587,jealous,16,7,2,1586
1,5032,1,1,1591,crude,16,5,4,1590
1,5033,0,1,1604,prosper,17,7,3,1603
1,5034,1,1,1606,intervene,17,9,3,1605
1,5035,1,1,1617,stray,17,5,4,1616
1,5036,1,1,1619,enclose,17,7,2,1618
1,5037,1,1,1623,cling,17,5,3,1622
1,5038,1,1,1629,leak,17,4,3,1628
1,5039,1,1,1633,converse,17,8,3,1632
1,5040,1,1,1634,recite,17,6,2,1633
1,5041,1,1,1647,garment,17,7,2,1646
1,5042,1,1,1655,glimpse,17,7,2,1654
1,5043,1,1,1657,glossary,17,8,3,1656
1,5044,1,1,1669,warrior,17,7,2,1668
1,5045,1,1,1680,vigorous,17,8,3,1679
1,5046,1,1,1685,literal,17,7,3,1684
1,5047,1,1,1691,subordinate,17,11,4,1690
1,5048,1,1,1693,thermal,17,7,3,1692
1,5049,1,1,1696,apt,17,3,4,1695
1,5050,1,1,1701,embody,18,6,5,1700
1,5051,1,1,1702,illuminate,18,10,2,1701
1,5052,1,1,1704,verify,18,6,3,1703
1,5053,1,1,1706,stack,18,5,3,1705
1,5054,1,1,1709,hinder,18,6,5,1708
1,5055,1,1,1712,sneeze,18,6,2,1711
1,5056,1,1,1717,displace,18,8,3,1716
1,5057,0,1,1720,surrender,18,9,3,1719
1,5058,1,1,1722,suck,18,4,3,1721
1,5059,0,1,1724,tease,18,5,2,1723
1,5060,1,1,1726,stain,18,5,3,1725
1,5061,1,1,1727,shun,18,4,3,1726
1,5062,1,1,1728,stumble,18,7,2,1727
1,5063,1,1,1732,contend,18,7,3,1731
1,5064,1,1,1735,divert,18,6,3,1734
1,5065,1,1,1736,await,18,5,3,1735
1,5066,1,1,1737,fetch,18,5,2,1736
1,5067,1,1,1738,unify,18,5,2,1737
1,5068,1,1,1739,inspect,18,7,3,1738
1,5069,1,1,1740,entail,18,6,3,1739
1,5070,1,1,1744,analogy,18,7,3,1743
1,5071,1,1,1755,rebel,18,5,3,1754
1,5072,1,1,1756,regime,18,6,3,1755
1,5073,1,1,1759,merchandise,18,11,3,1758
1,5074,1,1,1763,personnel,18,9,3,1762
1,5075,1,1,1765,liver,18,5,2,1764
1,5076,0,1,1767,certificate,18,11,3,1766
1,5077,1,1,1768,geometry,18,8,3,1767
1,5078,1,1,1771,masterpiece,18,11,3,1770
1,5079,1,1,1773,premium,18,7,3,1772
1,5080,1,1,1774,breakdown,18,9,3,1773
1,5081,1,1,1775,courtesy,18,8,3,1774
1,5082,1,1,1776,protocol,18,8,3,1775
1,5083,1,1,1780,intrinsic,18,9,5,1779
1,5084,1,1,1783,bankrupt,18,8,3,1782
1,5085,1,1,1791,vacant,18,6,3,1790
1,5086,1,1,1795,implicit,18,8,3,1794
1,5087,1,1,1797,compatible,18,10,3,1796
1,5088,1,1,1801,deduce,19,6,3,1800
1,5089,1,1,1804,penetrate,19,9,3,1803
1,5090,1,1,1805,cater,19,5,3,1804
1,5091,1,1,1807,torture,19,7,3,1806
1,5092,1,1,1809,erect,19,5,3,1808
1,5093,1,1,1811,arouse,19,6,3,1810
1,5094,1,1,1812,doom,19,4,3,1811
1,5095,1,1,1813,mourn,19,5,2,1812
1,5096,1,1,1817,swear,19,5,2,1816
1,5097,1,1,1818,bid,19,3,3,1817
1,5098,1,1,1820,preoccupy,19,9,3,1819
1,5099,1,1,1821,browse,19,6,3,1820
1,5100,1,1,1823,allocate,19,8,3,1822
1,5101,1,1,1824,offset,19,6,3,1823
1,5102,1,1,1825,restrain,19,8,3,1824
1,5103,1,1,1826,comply,19,6,4,1825
1,5104,1,1,1827,expire,19,6,4,1826
1,5105,0,1,1828,embark,19,6,4,1827
1,5106,1,1,1829,flap,19,4,3,1828
1,5107,1,1,1830,furnish,19,7,2,1829
1,5108,1,1,1831,forge,19,5,3,1830
1,5109,1,1,1832,thrust,19,6,3,1831
1,5110,1,1,1833,dispatch,19,8,3,1832
1,5111,1,1,1834,resent,19,6,4,1833
1,5112,1,1,1835,reconcile,19,9,5,1834
1,5113,1,1,1838,expel,19,5,3,1837
1,5114,1,1,1840,commence,19,8,3,1839
1,5115,1,1,1841,advent,19,6,3,1840
1,5116,1,1,1844,embassy,19,7,3,1843
1,5117,1,1,1846,refuge,19,6,3,1845
1,5118,1,1,1849,fallacy,19,7,5,1848
1,5119,1,1,1854,archaeology,19,11,3,1853
1,5120,1,1,1855,errand,19,6,3,1854
1,5121,0,1,1862,subsidy,19,7,5,1861
1,5122,1,1,1865,outfit,19,6,3,1864
1,5123,0,1,1867,reunion,19,7,1,1866
1,5124,1,1,1868,synthesis,19,9,5,1867
1,5125,1,1,1869,mold,19,4,3,1868
1,5126,1,1,1870,thirst,19,6,3,1869
1,5127,1,1,1871,greed,19,5,3,1870
1,5128,1,1,1872,bribe,19,5,4,1871
1,5129,1,1,1873,contempt,19,8,3,1872
1,5130,0,1,1874,texture,19,7,3,1873
1,5131,1,1,1875,orphan,19,6,1,1874
1,5132,1,1,1876,harassment,19,10,4,1875
1,5133,0,1,1879,holistic,19,8,3,1878
1,5134,0,1,1880,liable,19,6,3,1879
1,5135,0,1,1882,intelligible,19,12,3,1881
1,5136,1,1,1883,abrupt,19,6,3,1882
1,5137,1,1,1884,reckless,19,8,3,1883
1,5138,0,1,1885,furious,19,7,3,1884
1,5139,1,1,1886,eloquent,19,8,3,1885
1,5140,1,1,1887,juvenile,19,8,4,1886
1,5141,0,1,1888,notorious,19,9,2,1887
1,5142,1,1,1889,timid,19,5,4,1888
1,5143,1,1,1890,humid,19,5,2,1889
1,5144,1,1,1892,cynical,19,7,4,1891
1,5145,1,1,1893,dumb,19,4,3,1892
1,5146,1,1,1894,monotonous,19,10,4,1893
1,5147,1,1,1895,perpetual,19,9,3,1894
1,5148,1,1,1896,dizzy,19,5,1,1895
1,5149,1,1,1897,weary,19,5,3,1896
1,5150,0,1,1899,mortal,19,6,3,1898
1,5151,0,1,1900,zealous,19,7,3,1899
1,5152,1,1,87,recent,1,6,1,86
1,5153,1,1,124,determine,2,9,2,123
1,5154,1,1,156,range,2,5,1,155
1,5155,1,1,189,academic,2,8,2,188
1,5156,1,1,195,mobile,2,6,1,194
1,5157,0,1,196,novel,2,5,1,195
1,5158,1,1,209,sort,3,4,2,208
1,5159,1,1,210,conduct,3,7,2,209
1,5160,1,1,221,reflect,3,7,1,220
1,5161,1,1,222,attract,3,7,2,221
1,5162,1,1,226,define,3,6,2,225
1,5163,1,1,233,doubt,3,5,1,232
1,5164,1,1,234,remove,3,6,2,233
1,5165,1,1,239,desire,3,6,2,238
1,5166,1,1,245,contrast,3,8,1,244
1,5167,1,1,246,colleague,3,9,3,245
1,5168,1,1,249,content,3,7,3,248
1,5169,1,1,261,conflict,3,8,2,260
1,5170,1,1,262,struggle,3,8,2,261
1,5171,1,1,268,balance,3,7,2,267
1,5172,1,1,273,aim,3,3,2,272
1,5173,1,1,277,revolution,3,10,3,276
1,5174,1,1,278,progress,3,8,2,277
1,5175,1,1,283,vast,3,4,2,282
1,5176,1,1,300,whereas,3,7,3,299
1,5177,1,1,310,judge,4,5,2,309
1,5178,1,1,315,acquire,4,7,2,314
1,5179,1,1,328,organize,4,8,1,327
1,5180,1,1,332,participate,4,11,2,331
1,5181,1,1,336,complain,4,8,1,335
1,5182,1,1,352,threat,4,6,2,351
1,5183,1,1,363,analysis,4,8,2,362
1,5184,1,1,364,version,4,7,3,363
1,5185,1,1,367,disaster,4,8,2,366
1,5186,1,1,369,psychology,4,10,3,368
1,5187,1,1,393,visual,4,6,2,392
1,5188,1,1,400,nevertheless,4,12,2,399
1,5189,1,1,408,explore,5,7,1,407
1,5190,1,1,439,repair,5,6,1,438
1,5191,0,1,442,instruction,5,11,2,441
1,5192,1,1,448,harm,5,4,3,447
1,5193,1,1,450,category,5,8,2,449
1,5194,0,1,453,notion,5,6,2,452
1,5195,0,1,459,facility,5,8,2,458
1,5196,1,1,465,tip,5,3,1,464
1,5197,0,1,471,quantity,5,8,2,470
1,5198,0,1,480,numerous,5,8,2,479
1,5199,0,1,483,sufficient,5,10,2,482
1,5200,1,1,489,strict,5,6,0,488
1,5201,1,1,492,unknown,5,7,1,491
1,5202,1,1,514,differ,6,6,2,513
1,5203,0,1,586,abstract,6,8,2,585
1,5204,1,1,593,visible,6,7,2,592
1,5205,1,1,596,alien,6,5,3,595
1,5206,1,1,665,district,7,8,2,664
1,5207,0,1,681,solid,7,5,2,680
1,5208,1,1,728,scare,8,5,2,727
1,5209,1,1,749,protein,8,7,3,748
1,5210,1,1,778,correlation,8,11,5,777
1,5211,1,1,807,distribute,9,10,2,806
1,5212,1,1,866,shame,9,5,2,865
1,5213,1,1,920,interfere,10,9,3,919
1,5214,1,1,930,lean,10,4,2,929
1,5215,1,1,1012,heal,11,4,2,1011
1,5216,1,1,1093,awkward,11,7,2,1092
1,5217,0,1,1129,compound,12,8,2,1128
1,5218,1,1,1133,decorate,12,8,3,1132
1,5219,1,1,1155,fiber,12,5,3,1154
1,5220,0,1,1348,mainstream,14,10,3,1347
1,5221,1,1,1409,portray,15,7,4,1408
1,5222,1,1,1413,sigh,15,4,2,1412
1,5223,1,1,1455,encyclopedia,15,12,2,1454
1,5224,1,1,1459,rubbish,15,7,2,1458
1,5225,1,1,1473,vacuum,15,6,3,1472
1,5226,1,1,1568,tide,16,4,2,1567
1,5227,1,1,1660,anthropology,17,12,4,1659
1,5228,1,1,1713,erupt,18,5,3,1712
1,5229,1,1,143,industry,2,8,2,142
1,5230,1,1,203,indicate,3,8,1,202
1,5231,1,1,212,attempt,3,7,1,211
1,5232,1,1,215,unite,3,5,2,214
1,5233,1,1,216,feed,3,4,0,215
1,5234,1,1,217,seek,3,4,1,216
1,5235,1,1,225,match,3,5,0,224
1,5236,1,1,227,adapt,3,5,2,226
1,5237,1,1,241,concept,3,7,2,240
1,5238,1,1,248,bill,3,4,1,247
1,5239,1,1,251,audience,3,8,1,250
1,5240,1,1,259,race,3,4,2,258
1,5241,1,1,263,context,3,7,1,262
1,5242,1,1,271,basis,3,5,2,270
1,5243,1,1,275,gene,3,4,2,274
1,5244,1,1,279,cognitive,3,9,5,278
1,5245,1,1,289,ordinary,3,8,2,288
1,5246,1,1,297,actual,3,6,3,296
1,5247,1,1,362,symbol,4,6,1,361
1,5248,1,1,391,constant,4,8,3,390
1,5249,1,1,402,behave,5,6,2,401
1,5250,1,1,403,educate,5,7,2,402
1,5251,1,1,419,bite,5,4,1,418
1,5252,1,1,423,imply,5,5,3,422
1,5253,1,1,425,praise,5,6,2,424
1,5254,1,1,441,comment,5,7,2,440
1,5255,1,1,443,religion,5,8,2,442
1,5256,1,1,445,laboratory,5,10,2,444
1,5257,1,1,456,diversity,5,9,4,455
1,5258,1,1,457,victim,5,6,2,456
1,5259,1,1,458,occasion,5,8,2,457
1,5260,1,1,461,conference,5,10,3,460
1,5261,0,1,468,comfort,5,7,2,467
1,5262,1,1,469,philosophy,5,10,2,468
1,5263,1,1,472,landscape,5,9,1,471
1,5264,1,1,477,code,5,4,0,476
1,5265,1,1,481,narrow,5,6,2,480
1,5266,1,1,484,proper,5,6,1,483
1,5267,1,1,487,contemporary,5,12,3,486
1,5268,1,1,490,civil,5,5,2,489
1,5269,1,1,496,virtual,5,7,2,495
1,5270,1,1,569,hypothesis,6,10,5,568
1,5271,1,1,578,welfare,6,7,3,577
1,5272,1,1,602,stimulate,7,9,3,601
1,5273,1,1,605,react,7,5,2,604
1,5274,1,1,608,abandon,7,7,2,607
1,5275,1,1,622,attach,7,6,2,621
1,5276,1,1,624,puzzle,7,6,2,623
1,5277,1,1,634,export,7,6,3,633
1,5278,1,1,640,launch,7,6,2,639
1,5279,1,1,642,therapy,7,7,3,641
1,5280,1,1,643,symptom,7,7,2,642
1,5281,1,1,657,virus,7,5,2,656
1,5282,1,1,667,harvest,7,7,1,666
1,5283,1,1,693,evil,7,4,3,692
1,5284,1,1,695,random,7,6,3,694
1,5285,0,1,700,forth,7,5,2,699
1,5286,1,1,714,exhaust,8,7,3,713
1,5287,0,1,717,acknowledge,8,11,2,716
1,5288,1,1,721,secure,8,6,2,720
1,5289,1,1,725,bury,8,4,1,724
1,5290,1,1,729,imitate,8,7,2,728
1,5291,1,1,731,resemble,8,8,2,730
1,5292,1,1,735,reform,8,6,3,734
1,5293,1,1,756,sacrifice,8,9,4,755
1,5294,1,1,768,prejudice,8,9,2,767
1,5295,0,1,779,artistic,8,8,2,778
1,5296,1,1,797,incredible,8,10,2,796
1,5297,1,1,820,convert,9,7,3,819
1,5298,1,1,821,wed,9,3,3,820
1,5299,1,1,829,register,9,8,2,828
1,5300,1,1,843,phase,9,5,3,842
1,5301,1,1,852,infection,9,9,2,851
1,5302,1,1,854,grocery,9,7,3,853
1,5303,1,1,863,stem,9,4,2,862
1,5304,1,1,864,illusion,9,8,3,863
1,5305,1,1,865,discrimination,9,14,2,864
1,5306,1,1,883,rough,9,5,2,882
1,5307,1,1,892,spare,9,5,3,891
1,5308,1,1,902,sue,10,3,3,901
1,5309,1,1,906,overwhelm,10,9,2,905
1,5310,1,1,931,bump,10,4,2,930
1,5311,1,1,982,informal,10,8,3,981
1,5312,1,1,986,magnetic,10,8,4,985
1,5313,1,1,1022,foster,11,6,3,1021
1,5314,1,1,1033,nod,11,3,2,1032
1,5315,1,1,1066,dilemma,11,7,3,1065
1,5316,1,1,1080,valid,11,5,3,1079
1,5317,1,1,1089,subsequent,11,10,3,1088
1,5318,1,1,1102,orient,12,6,3,1101
1,5319,1,1,1105,bind,12,4,3,1104
1,5320,1,1,1108,accumulate,12,10,3,1107
1,5321,1,1,1114,dismiss,12,7,3,1113
1,5322,1,1,1126,sweep,12,5,3,1125
1,5323,1,1,1128,spoil,12,5,2,1127
1,5324,1,1,1139,inherit,12,7,3,1138
1,5325,1,1,1142,cue,12,3,3,1141
1,5326,1,1,1148,Muslim,12,6,3,1147
1,5327,1,1,1165,fame,12,4,3,1164
1,5328,1,1,1171,recession,12,9,3,1170
1,5329,1,1,1176,plot,12,4,3,1175
1,5330,1,1,1183,sensible,12,8,3,1182
1,5331,1,1,1280,competent,13,9,3,1279
1,5332,1,1,1307,violate,14,7,3,1306
1,5333,1,1,1341,quest,14,5,4,1340
1,5334,1,1,1383,indispensable,14,13,3,1382
1,5335,1,1,1390,static,14,6,3,1389
